Rx-L,Ry-L,DA1-2-3-4-L,DA2-3-4-5-L,DA2-3-4-9-L,DA3-4-5-6-L,DA1-2-3-8-L,DA1-2-3-7-L,DA7-3-4-5-L,BA1-2-3-L,BA2-3-4-L,BA3-4-5-L,BA3-4-9-L,BA8-3-4-L,BA8-3-2-L,BA8-3-7-L,BA4-5-10-L,BA2-1-11-L,BL1-2-L,BL2-3-L,BL3-4-L,BL5-6-L,BL4-9-L,BL5-10-L,BL1-11-L,BL3-8-L,BL3-7-L,HOMO-L,LUMO-L,DM-L,q1-L,q2-L,q3-L,q4-L,q5-L,q6-L,q7-L,q8-L,q9-L,q10-L,q11-L,NMR1-L,NMR2-L,NMR3-L,NMR4-L,NMR5-L,NMR6-L,NMR7-L,NMR8-L,NMR9-L,NMR10-L,NMR11-L,L-R14-L,B1-R14-L,B5-R14-L,L-R15-L,B1-R15-L,B5-R15-L,L-Y-L,B1-Y-L,B5-Y-L,Area-L,Volume-L,PSA-L,Ovality-L,VF(C5=O6)-L,VI(C5=O6)-L,VF(N4-H9)-L,VI(N4-H9)-L,L-X-S,B1-X-S,B5-X-S,L-R16-S,B1-R16-S,B5-R16-S,BL1-2-S,BL4-5-S,BL4-7-S,BL3-8-S,BL1-12-S,BA1-2-3-S,BA3-4-5-S,BA4-3-8-S,BA2-1-12-S,BA3-2-6-S,DA2-3-4-5-S,DA12-1-2-6-S,HOMO-S,LUMO-S,Rx-S,NMR1-S,NMR2-S,NMR3-S,NMR4-S,NMR5-S,NMR6-S,NMR7-S,NMR8-S,NMR12-S,q1-S,q2-S,q3-S,q4-S,q6-S,Volume-S,PSA-S,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2.0,1.0,1.0,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0.0,1.51,0.23406,3.68364,-0.22836,-0.02976,3.2635,1.33878092,2.150184275,2.215393211,58.9317,59.8523,29.6876,48.1208,-0.14505,-0.02918,0.25988,151.06,127.86,0.0,1.23,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20.0,1.5,1.5,12.0,80.0,13.63,90.0
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2.0,1.0,1.0,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0.0,1.51,0.23406,4.54434,-0.23134,-0.02928,3.2023,1.331729225,1.50369467,2.189718855,53.3826,59.9403,150.4843,46.9547,-0.16499,-0.23801,-0.50422,153.03,133.69,0.0,1.21,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20.0,1.5,1.5,12.0,80.0,13.63,96.0
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2.0,1.0,1.0,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0.0,1.51,0.23406,1.18986,-0.20547,-0.02867,5.6119,1.339665675,1.500723139,2.161608358,76.4959,65.9378,155.2976,47.6981,-0.24444,-0.04871,-0.50219,256.81,231.51,17.907,1.41,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20.0,1.5,1.5,12.0,80.0,13.63,94.0
0.55451,0.24842,18.91114997,159.0046732,54.42019895,162.3786371,149.7756165,95.14148895,46.58332938,114.3365414,111.2869562,123.7752083,116.5167996,115.1551077,112.4222482,106.8344761,110.8828989,121.7573844,1.364047609,1.540512797,1.463953938,1.222440354,1.012397937,1.34690906,1.014614168,1.543136702,1.095442733,-0.23925,0.02198,3.805,-0.35854,0.66298,-0.15382,-0.71348,0.95366,-0.67627,0.29551,-0.47861,0.44542,-0.59118,0.43699,81.4003,29.3663,134.01,164.2633,43.4476,49.0963,27.5604,158.0814,27.8477,146.0268,23.1155,4.29,1.57,4.35,5.27,1.05,4.2,4.81,1.45,3.51,315.26,282.17,63.054,1.52,1786.69,477.7018,3609.24,70.5249,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,79.0
0.43719,0.19052,18.41872187,157.358587,56.04114429,161.8666887,149.1094621,95.65503676,44.90503759,114.257469,111.2736297,124.0507772,116.4461823,114.9920374,112.4963455,106.9210866,110.9357334,122.247221,1.360082854,1.541462202,1.463658327,1.222617381,1.012079881,1.346483623,1.012534656,1.543243045,1.094777388,-0.23757,0.02537,3.7369,-0.35443,0.66154,-0.15309,-0.71409,0.9539,-0.67683,0.29546,-0.47864,0.44416,-0.59075,0.43888,91.0698,30.5658,134.3151,164.1963,43.4636,49.1741,27.4983,158.0937,27.8286,146.488,22.7824,4.29,1.57,4.35,5.27,1.05,4.2,5.82,1.5,4.49,355.11,319.04,61.485,1.57,1785.81,492.4022,3617.08,60.4655,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,60.0
0.40817,0.16925,26.33385155,156.4226325,58.10437521,161.0932192,156.7869522,87.77395955,43.69337076,113.8020893,111.1521022,123.9609397,116.3210193,114.8680901,112.5435914,106.9199629,110.9377598,120.8392563,1.364109066,1.543941171,1.464936494,1.222810757,1.012034373,1.346023152,1.012580038,1.543147987,1.094264599,-0.23789,0.02242,3.3144,-0.36381,0.66755,-0.15479,-0.71464,0.9544,-0.67699,0.29593,-0.47899,0.44245,-0.59017,0.43658,94.8018,28.2519,134.8361,162.8388,43.1608,48.4712,27.3878,158.0882,27.8319,146.476,23.0092,4.27,1.57,4.39,5.27,1.05,4.2,5.8,1.46,4.84,371.99,337.07,59.691,1.59,1784.69,428.0081,3620.66,55.4155,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,43.0
0.50766,0.11118,29.20647402,159.4258402,54.64962356,161.291972,159.9048723,84.71246021,46.94876854,113.648038,110.7755348,123.5834935,116.5353347,115.1325871,112.7867634,106.8077253,111.4747414,120.9362441,1.364479312,1.54501006,1.467079382,1.22095661,1.012648627,1.354158773,1.01261014,1.543193553,1.094712847,-0.2404,-0.00987,2.6589,-0.36404,0.66771,-0.15443,-0.71243,0.95093,-0.6699,0.29444,-0.48034,0.44582,-0.57411,0.43631,94.9104,28.581,134.9411,164.3366,42.5788,48.4259,27.4255,159.0202,27.8722,160.6995,23.1508,4.3,1.57,4.36,4.88,1.28,6.99,5.8,1.46,4.84,396.94,366.55,61.493,1.6,1797.23,480.1463,3613.83,63.3354,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,78.0
0.23818,0.07004,22.22211445,133.3454998,62.44101197,176.0789786,152.8255538,92.07528718,20.45976663,114.0663297,111.6743468,127.2426547,117.9903689,115.1030024,111.8150368,106.9609516,111.8362483,121.2903203,1.362473146,1.548050581,1.461588854,1.222310863,1.010612839,1.355086328,1.011748828,1.543638004,1.093402553,-0.21437,-0.02969,2.4764,-0.3618,0.66517,-0.15455,-0.70513,0.94441,-0.67614,0.30021,-0.47486,0.44888,-0.57504,0.43603,94.378,28.5118,135.3792,165.3794,44.3372,61.88,27.2096,156.5389,27.32,184.1439,22.9785,4.29,1.58,4.37,6.81,1.35,7.89,5.8,1.46,4.84,480.57,457.32,59.907,1.67,1797.15,537.6786,3641.93,80.1793,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,79.0
0.35662,0.28116,7.894161522,95.23689145,86.68701568,178.7501123,137.2493808,109.2595368,19.21257639,114.8636767,114.155965,129.9426349,117.0489023,112.6369203,111.834574,105.8756224,116.5003863,121.8918843,1.357726668,1.54781253,1.466257666,1.221121882,1.012939452,1.552673611,1.010949041,1.543568186,1.090969758,-0.24174,-0.01606,1.5469,-0.35555,0.66161,-0.15949,-0.66134,0.59493,-0.60151,0.29212,-0.47257,0.45048,1.05236,0.43481,91.4926,29.3127,133.7728,142.2146,39.4268,-42.4737,27.2415,155.747,25.9128,70.2928,23.3648,4.3,1.58,4.34,3.39,1.96,2.62,5.8,1.46,4.84,318.27,286.82,55.208,1.51,1798.81,483.0703,3605.02,128.5316,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,69.0
0.73478,0.30118,15.313995,111.1525167,75.15784914,177.1766708,146.0432362,99.52635788,2.116728529,114.2031828,113.4628809,124.8412752,118.7270312,114.114479,111.7331593,106.6099598,112.3798326,120.7565347,1.363342635,1.548233398,1.457287545,1.222679277,1.012978551,1.107309862,1.012137349,1.543629042,1.097195321,-0.235,0.02124,0.7121,-0.36333,0.66392,-0.15275,-0.68413,0.51518,-0.6391,0.28804,-0.47368,0.43872,0.15723,0.43595,92.616,26.9252,135.4501,137.0396,37.532,-43.7862,27.5968,155.4518,26.4211,23.6327,23.2433,4.3,1.58,4.34,2.0,1.0,1.0,5.8,1.46,4.84,289.36,255.3,56.193,1.49,1795.41,569.2823,3613.75,60.0024,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,40.0
0.74152,0.45173,19.16325549,74.64661089,126.8499941,169.8070979,103.5461125,139.3442356,42.45794808,114.8580543,113.7386664,124.4025259,118.2373161,109.6565215,109.0279446,109.511744,109.8926191,123.7145591,1.355208611,1.540047235,1.461435107,1.222496199,1.010945835,1.348255763,1.011509023,1.531498804,1.094542129,-0.23473,0.03142,1.8336,-0.35538,0.66247,-0.14285,-0.71082,0.94842,-0.67799,0.27268,-0.69888,0.45023,-0.59259,0.43941,84.8986,30.5259,136.8611,163.3725,44.6899,59.5544,28.0005,173.4003,27.7677,145.0858,22.7666,2.97,1.51,2.03,5.27,1.05,4.2,4.81,1.45,3.51,264.56,227.9,63.498,1.47,1790.88,456.0393,3633.67,84.6328,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,74.0
0.61144,0.27795,17.68227372,137.1547069,67.66944707,166.340576,145.458902,97.74098942,22.60167,114.2315611,111.7736606,126.2091127,117.1537805,113.4448117,111.030924,108.1526508,111.2349351,122.9663393,1.357891992,1.54099832,1.461158329,1.222912704,1.011944407,1.347369694,1.012815484,1.548716156,1.09298849,-0.23446,0.02699,3.6521,-0.35248,0.66037,-0.14868,-0.71278,0.95056,-0.67939,0.29515,-0.263,0.44822,-0.59289,0.44019,80.1218,31.9386,130.4105,174.6969,43.733,55.3151,27.5389,159.3065,27.7469,151.0185,22.7544,4.14,1.92,3.18,5.27,1.05,4.2,4.81,1.45,3.51,301.03,264.32,63.248,1.51,1784.89,517.8818,3617.57,69.4436,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,80.0
0.51827,0.26951,4.481096739,134.0482918,73.4638767,166.1867482,131.9546171,110.5017357,19.96849896,114.2637133,110.6769729,125.9877032,116.7989903,112.4346407,113.45511,107.7068565,111.3015925,122.0379096,1.363296906,1.543749222,1.463499628,1.222737718,1.012532674,1.346607194,1.013645537,1.571896371,1.092377281,-0.23309,0.02387,3.4588,-0.35421,0.66472,-0.14575,-0.71317,0.95341,-0.6782,0.29587,-0.05374,0.44743,-0.59253,0.43811,77.5316,29.7419,127.9334,168.114,43.9093,54.9011,27.697,151.2935,27.6504,148.6494,22.7969,4.12,2.75,3.19,5.27,1.05,4.2,4.81,1.45,3.51,315.14,281.51,61.751,1.52,1784.89,525.38,3611.11,68.9095,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,68.0
0.34284,0.21652,17.03257325,154.7619548,62.05673882,160.9775863,144.2369672,99.10633742,39.74714301,114.4913838,111.8828419,123.6539059,115.5245535,112.9306351,111.0669568,107.9736409,111.053593,122.9817561,1.357115555,1.539056851,1.461482416,1.221634124,1.013937515,1.346113493,1.013486304,1.54906542,1.093090094,-0.23553,0.00074,3.8982,-0.35003,0.66095,-0.1405,-0.71802,0.95303,-0.67256,0.29699,-0.48917,0.44937,-0.59162,0.44075,79.2342,32.4725,132.9991,168.6766,43.6462,45.6537,27.3928,154.6063,28.1329,146.9606,23.0385,4.86,1.55,5.99,5.27,1.05,4.2,4.81,1.45,3.51,342.71,311.88,62.459,1.54,1788.8,484.4434,3594.4,69.0379,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,82.0
0.23433,0.10756,17.2703007,157.5564341,60.76059223,160.5398206,144.232155,98.87658691,42.48115529,114.5167336,111.7884366,123.1881155,115.2805219,112.7941171,111.0842265,108.1206386,110.9719615,122.8513864,1.357760049,1.538173922,1.462564672,1.221803527,1.014194977,1.346435666,1.013694093,1.548731497,1.09331146,-0.20575,0.0027,3.9847,-0.35089,0.66189,-0.14084,-0.71812,0.95305,-0.67295,0.29491,-0.4868,0.44879,-0.59162,0.44017,79.3426,32.386,132.9313,168.3795,43.4583,45.5416,27.4953,155.4916,27.9892,145.9519,23.0643,7.58,1.56,8.78,5.27,1.05,4.2,4.81,1.45,3.51,426.31,393.61,68.206,1.64,1787.84,472.623,3583.88,71.0558,6.17,1.49,7.78,4.05,1.5,3.14,1.396976908,1.094900208,1.094299205,1.539026355,1.012585477,113.1965161,117.5847791,116.8029174,117.7266037,125.2002051,23.93763976,161.9509754,-0.2516,-0.06758,0.62455,147.7973,23.5646,137.9856,157.8017,29.4881,-85.2536,29.4673,155.0422,24.5435,-0.66143,0.72085,-0.14228,-0.45226,-0.60198,270.42,37.693,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.54,233.53,13.896,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11.0,2.0,1.5,24.0,70.0,5.91,80.0
